id_main,uri,title,description,duration,embed
10117670,https://www.youtube.com/watch?v=s53Q9Zf4dFs,Mu,"Provided to YouTube by Virtual Label LLC

Mu · Sun Ra

Atlantis

℗ 2014 Enterplanetary Koncepts

Released on: 2014-04-01

Producer: Irwin Chusid
Producer: Michael D. Anderson
Composer: Sun Ra
Music Publisher: Enterplanetary Koncepts BMI

Auto-generated by",269,1
10117670,https://www.youtube.com/watch?v=ggCADL2AOTE,Lemuria,"Provided to YouTube by Virtual Label LLC

Lemuria · Sun Ra

Atlantis

℗ 2014 Enterplanetary Koncepts

Released on: 2014-04-01

Producer: Irwin Chusid
Producer: Michael D. Anderson
Composer: Sun Ra
Music Publisher: Enterplanetary Koncepts BMI

Auto-generat",300,1
10117670,https://www.youtube.com/watch?v=YzgbN9DwhG8,Bimini,"Provided to YouTube by Virtual Label LLC

Bimini · Sun Ra

Atlantis

℗ 2014 Enterplanetary Koncepts

Released on: 2014-04-01

Producer: Irwin Chusid
Producer: Michael D. Anderson
Composer: Sun Ra
Music Publisher: Enterplanetary Koncepts BMI

Auto-generate",461,1
10117670,https://www.youtube.com/watch?v=cvLSk6mOce4,Yucatan I,"Provided to YouTube by Virtual Label LLC

Yucatan I · Sun Ra

Atlantis

℗ 2014 Enterplanetary Koncepts

Released on: 2014-04-01

Producer: Irwin Chusid
Producer: Michael D. Anderson
Composer: Sun Ra
Music Publisher: Enterplanetary Koncepts BMI

Auto-gener",318,1
10117670,https://www.youtube.com/watch?v=TDdsjduZdUs,Atlantis,"Provided to YouTube by Virtual Label LLC

Atlantis · Sun Ra

Atlantis

℗ 2014 Enterplanetary Koncepts

Released on: 2014-04-01

Producer: Irwin Chusid
Producer: Michael D. Anderson
Composer: Sun Ra
Music Publisher: Enterplanetary Koncepts BMI

Auto-genera",0,1
10117670,https://www.youtube.com/watch?v=x5dIkFmafx4,Sun Ra - Atlantis (1969) Full Album,"Support the artist: https://sunramusic.bandcamp.com/album/atlantis

Tracklist:
01. Mu 0:00
02. Lemuria 4:36
03. Yucatan 9:44
04. Bimini 15:16
05. Atlantis 21:07",2583,1
101339,https://www.youtube.com/watch?v=HRaGRRBJt3E,🐍 DJ Hype | Drum & Bass Selection 5 (Watch The Ride - Part 5 - Rinse Out) 1995 Mixed Compilation,"🔥 DJ Hype presents Drum & Bass Selection 5: Watch The Ride (Rinse Out), 1995 — a defining jungle drum & bass mixed compilation from the golden era. This is pure mid-90s pressure: rapid-fire breaks, heavyweight basslines and dubplate energy stitched togeth",0,1
101339,https://www.youtube.com/watch?v=nijY9nptHQM,Various - Drum & Bass Selection Vol. 5 (Full Album),"[reupload without blocked tracks]
drum & bass selection 5 by breakdown records

source: https://www.discogs.com/Various-Drum-Bass-Selection-5-Watch-The-Ride-Part-5-Rinse-Out/master/46669
my jungle playlist on youtube: https://www.youtube.com/playlist?l",6366,1
101339,https://www.youtube.com/watch?v=OxcvVdIgyBA,Cutty Ranks - Limb by limb (DJ SS remix),,298,1
101339,https://www.youtube.com/watch?v=c8r5RDmcs1A,H.M.P-Runnins,H.M.P-Runnins-Frontline Records ‎– FRONT 008  Jungle Drum n Bass 1995,335,1
101339,https://www.youtube.com/watch?v=SEi3ESuSsds,Pure-Anything Test,Pure-Anything Test,265,1
101339,https://www.youtube.com/watch?v=7_GwluymaqU,M.T.S - Inspiration,Label: Juice Records 1995,407,1
101339,https://www.youtube.com/watch?v=60W8YkScRWE,Goes Around,"Provided to YouTube by Absolute Marketing International Ltd

Goes Around · Desired State

Goes Around

℗ 1995 RAM Records Ltd.

Released on: 2013-08-18

Auto-generated by YouTube.",413,1
101339,https://www.youtube.com/watch?v=I59HL03awyg,Rude Bwoy Monty - Warp 9 Mr Zulu,"Rude Bwoy Monty - Warp 9 Mr Zulu
Frontline Records 1995",329,1
101339,https://www.youtube.com/watch?v=kmEqZ6WlWg0,Johnny Jungle - Killa Sound (Krome & Time Remix),,355,1
101339,https://www.youtube.com/watch?v=BQT8jwHSaFI,44 Mag,"Provided to YouTube by [Merlin] RealPlayazLtd

44 Mag · DJ Phantasy

44 Mag

℗ Easy Records

Released on: 2014-10-06

Auto-generated by YouTube.",357,1
101339,https://www.youtube.com/watch?v=SM5gmnTKjeM,JB   Back 2 Life Exclusive Mix,,410,1
101339,https://www.youtube.com/watch?v=Ve1VXCG4WXQ,DJ Zinc - Super Sharp Shooter,1995 - GAN 009 - DJ Zinc - Volume Seven,370,1
101339,https://www.youtube.com/watch?v=FoWLKzRNL1E,The Outsider - The Mash Up,"Label: Formation Records

                Catalogue: FORM12062

                Format: 12""

                Release Date: 1995",381,1
101339,https://www.youtube.com/watch?v=N7XUbstY42w,RAMMLP1 Side B1 Shimon & Andy C   Quest Liftin' Spirits Remix,,389,1
101339,https://www.youtube.com/watch?v=mdxXHXFptNY,The Boogie Down Kru ‎– Boogie Down,"1995
Runninz Records",320,1
101339,https://www.youtube.com/watch?v=HhXk6tkzguU,Soundstation Soundstation,"Tickets for Dance Concept Oldskool DnB Special Boat Party: https://www.deftickets.co.uk/events/dance-concept-boat-party-oldskool-dnb-jungle-special-04-06-2017

Sound Station ‎– Sound Station
Label: Suburban Base Records ‎– SUBBASE 54
Format: Vinyl, 12"", 4",365,1
101339,https://www.youtube.com/watch?v=T26Dao18n_c,DANNY BREAKS - EASY - VOLUMES - DROPPIN' SCIENCE,"CLICK HERE FOR FULL DETAILS & INFO . . .

ARTIST:   DANNY BREAKS
TRACK:   EASY
ALBUM:   VOLUMES
LABEL:    DROPPIN' SCIENCE (www.droppinscience.co.uk)
YEAR:     2001
CAT NO:  DSCD001

Originally release as DS006A, Recorded in 1995.

Available here..

http:",431,1
101339,https://www.youtube.com/watch?v=FTDRvdidC5U,The Outlaw - O.G. Call,"The original mix of O.G. Call. Samples dialogue from the 1992 movie ""South Central""

This is from the CD I own ""Drum & Bass Selection 5 (Watch The Ride - Part 5 - Rinse Out) which I got of my mum....god bless her soul....as an Xmas present back in 1995!

",348,1
101339,https://www.youtube.com/watch?v=GaX31WvdB-A,DJ Hype & Ganja Max (Feat MC Fats & DJ Daddy) - Rinse Out,"DJ Hype & Ganja Max (Feat MC Fats & DJ Daddy) - Rinse Out.
Quality 1995 Jungle track from DJ Hype & Ganja Max.",413,1
101339,https://www.youtube.com/watch?v=grHEEOTcAQ4,Bizzi B & Pugwash - JA,"Tickets for Dance Concept Oldskool DnB Special Boat Party: https://www.deftickets.co.uk/events/dance-concept-boat-party-oldskool-dnb-jungle-special-04-06-2017

2 x 12""
BDRLP009
Various - Drum & Bass Selection 5 (Watch The Ride - Part 5 - Rinse Out) 

Rare",323,1
101339,https://www.youtube.com/watch?v=DQBwErkLYoA,Run Tings & Liftin' Spirits - Come Easy (Ant Miles Exclusive Mix),From Suburban Bass Drum & Bass Selection 5,326,1
101339,https://www.youtube.com/watch?v=TDxbeeKpCOA,Flex 010 L Double Break it down,"Flex: http://ow.ly/uvtL306z9Ph

Juno: http://ow.ly/Q29s306z9Jy

Beatport: http://ow.ly/lyvy306z9IW

Itunes: http://ow.ly/SvZJ306z95T

Google Play: http://ow.ly/g3Jq306z902",145,1
101339,https://www.youtube.com/watch?v=HRaGRRBJt3E,🐍 DJ Hype | Drum & Bass Selection 5 (Watch The Ride - Part 5 - Rinse Out) 1995 Mixed Compilation,"🔥 DJ Hype presents Drum & Bass Selection 5: Watch The Ride (Rinse Out), 1995 — a defining jungle drum & bass mixed compilation from the golden era. This is pure mid-90s pressure: rapid-fire breaks, heavyweight basslines and dubplate energy stitched togeth",0,1
101339,https://www.youtube.com/watch?v=JQydl0xi6m0,Drum n Bass Selection 5 Mixed by DJ Hype - Side A,"Classic 1995 compilation from Breakdown records


A1 –Pure (5) Anything Test (Exclusive Mix) 
A2 –M.T.S. Inspiration 
A3 –The Outlaw O.G. Call 
A4 –Run Tings & Liftin' Spirits Come Easy (Ant Miles Exclusive Mix)
Remix – Ant Miles
A5 –DJ Zinc Super Sharp S",0,1
101339,https://www.youtube.com/watch?v=cw2FHhxW2tE,Drum n Bass Selection 5 Mixed by DJ Hype - Side B,"Classic 1995 jungle compilation on Breakdown Records

B1 –The Outsider The Mash Up 
B2 –Droppin' Science Easy (Vol 6) 
B3 –L Double Break It Down 
B4 –Rude Bwoy Monty Warp 9 Mr Zulu (Hawaiian Tune) 
B5 –DJ Phantasy 44 Mag 
B6 –Sound Station Sound Station ",0,1
1013755,https://www.youtube.com/watch?v=jD1tvXsMChY,interference - untitled a1 (19xx),"switch

https://www.discogs.com/release/1013755-Interference-Untitled",275,1
1013755,https://www.youtube.com/watch?v=faMyEW5X4E4,interference - untitled a2 (19xx),"switch

https://www.discogs.com/release/1013755-Interference-Untitled",320,1
1013755,https://www.youtube.com/watch?v=1xK1lss7hJE,interference - untitled a3 (19xx),"switch

https://www.discogs.com/release/1013755-Interference-Untitled",275,1
1013755,https://www.youtube.com/watch?v=9DiMVqtkpMg,Interference - City Of Glass [SWITCH 4],"Discogs: https://www.discogs.com/release/1013755-Interference-Untitled

Artist: Interference
Track: City Of Glass
EP Title: Untitled
Label: Switch
Catalog #: SWITCH 4
Genre: Techno
Year: ????

Just here to share our passion for good music. Any copyright i",271,1
1014630,https://www.youtube.com/watch?v=-Cuvc9V7UQM,Jones & Stephenson – The First Rebirth (Original) Trance 1993,"More retro trance music, this time a classic  - hard and fast
A Gabber anthem too

Jones & Stephenson
The First Rebirth
-
Bonzai Records
BR 93034
1993

Listen to 'I love trance' https://youtu.be/bCrvLdana18
Or this anthem - https://youtu.be/cX4au08ynKc

#",360,1
1014630,https://www.youtube.com/watch?v=12mFWQ_uSxU,Blue Alphabet – Cybertrance BR94056,"Bonzai Records BR94056
1994",354,1
1014630,https://www.youtube.com/watch?v=-Cuvc9V7UQM,Jones & Stephenson – The First Rebirth (Original) Trance 1993,"More retro trance music, this time a classic  - hard and fast
A Gabber anthem too

Jones & Stephenson
The First Rebirth
-
Bonzai Records
BR 93034
1993

Listen to 'I love trance' https://youtu.be/bCrvLdana18
Or this anthem - https://youtu.be/cX4au08ynKc

#",360,1
1014630,https://www.youtube.com/watch?v=12mFWQ_uSxU,Blue Alphabet – Cybertrance BR94056,"Bonzai Records BR94056
1994",354,1
1017133,https://www.youtube.com/watch?v=pnJM_jC7j_4,Jefferson Airplane - White Rabbit (Audio),"""White Rabbit"" by Jefferson Airplane
Listen to Jefferson Airplane: https://JeffersonAirplane.lnk.to/listenYD

Subscribe to the official Jefferson Airplane YouTube channel: https://JeffersonAirplane.lnk.to/subscribeYD

Follow Jefferson Airplane:
Facebook: ",154,1
1017133,https://www.youtube.com/watch?v=S42ZhwvtHbA,Tuxedomoon - Jinx,"Desire (1981)
Lyrics:

Why all the flags at half mast
Why the murders the rage
Where the retainers of passion
Left from a sensible age
To wipe the wretched history from this page

Why the people so bloated
What making cancerous sin
Where the godmerging sh",302,1
1017133,https://www.youtube.com/watch?v=FFbh6WDQ9w0,"Tueurs de la Lune de Miel - ""Route Nationale 7""","""Route Nationale 7"" by the Honeymoon Killers (1981)
Label : Crammed Discs

Filmed by Philippe Pilate for Belgian television RTBF

Feat. Yvon Vromman, Veronique Vincent, Gerald Fenerberg, Marc Hollander, JF Jones Jacob & Vincent Kenis (who doesn't appear i",180,1
1017133,https://www.youtube.com/watch?v=9MC85fw4gZ0,"Heldon - Ouais, Marchais, Mieux Qu'en 68 (Ex : Le Voyageur)","Vocal by Gilles Deleuze
Album: Electronique Guerilla (1974)
Disjuncta ‎– 12/13 
vinyl rip",262,1
1017133,https://www.youtube.com/watch?v=mDYYY7jT7IY,"Ouais, marchais, mieux qu'en 68 (Ex: Le voyageur)","Provided to YouTube by The Orchard Enterprises

Ouais, marchais, mieux qu'en 68 (Ex: Le voyageur) · Heldon

Electronique Guerilla (Heldon I)

℗ 2018 Bureau B

Released on: 2018-04-06

Auto-generated by YouTube.",267,1
1017133,https://www.youtube.com/watch?v=7_45_5pwaQQ,Radio Nova 25 Ans (DVD teaser),"Radio Nova fête son anniversaire avec un cadeau pour tous ses aficionados: un album de 128 pages qui raconte 25 ans d'histoires, et un DVD de 3h30 pour s'enfoncer dans le groove avec le film Nova, où l'on retrouve tous ceux qui ont jalonné ces 25 années d",274,1
1017133,https://www.youtube.com/watch?v=QAh7amPJOt4,Radio Nova fete ses 25 ans,Radio Nova fete ses 25 ans en image(le DVD et le guide) et en son (le coffret de 25 cds),31,1
1017133,https://www.youtube.com/watch?v=yAD-9Yr4WlY,Bono @ Nova : DVD teaser 25 ans,"Abonnez-vous pour plus de vidéos : http://bit.ly/NovaPlanetYouTube
Tous nos Lives @ Nova ici : http://bit.ly/1ch7fu7

Radio Nova fête son anniversaire avec un cadeau pour tous ses aficionados: un album de 128 pages qui raconte 25 ans d'histoires, et un DV",32,1
1017133,https://www.youtube.com/watch?v=u75LcKX5Bu0,Saï Saï et Puppa Leslie @ Nova (DVD Teaser 25 ans),"Radio Nova fête son anniversaire avec un cadeau pour tous ses aficionados: un album de 128 pages qui raconte 25 ans d'histoires, et un DVD de 3h30 pour s'enfoncer dans le groove avec le film Nova, où l'on retrouve tous ceux qui ont jalonné ces 25 années d",52,1
1017133,https://www.youtube.com/watch?v=zMfXFLZUJ6E,Adonis - No Way Back,"1986
Adonis - No Way Back
At a young age Adonis gifted us with this influential and ground shaking release. Simple but so very affective. There is something about the bassline on this track that somehow keeps it current over all these years. With the re e",302,1
1017133,https://www.youtube.com/watch?v=aL2tIAOa7dw,Adonis-No way back,"Classic house from 1986,Label-Trax Records,catalog#: TX112,format 12"" vinyl US 1986 Produced and written by Adonis",299,1
1017133,https://www.youtube.com/watch?v=ppwdANVXbZw,Adonis No Way Back,"Classic house on Trax records from 1986
Love it!!!!",299,1
1017133,https://www.youtube.com/watch?v=M-UQG56qFNk,"Adonis, No Way Back - 1986","Follow Us On Instagram: http://bit.ly/InstagramVibesof88
Twitter: http://bit.ly/vibesof88ontwitter
Facebook: http://bit.ly/vibesof88onfb 

https://www.discogs.com/artist/2684-Adonis

Genre: Electronic
Style: House",298,1
1017133,https://www.youtube.com/watch?v=Xvj1q_L_3iw,ADONIS - No Way Back (I've Lost Control),Description,299,1
1017133,https://www.youtube.com/watch?v=cZj9oQ-5aaY,Adonis - No Way Back,Classic House 1988,297,1
1017133,https://www.youtube.com/watch?v=tCv_ySDDSNI,No Way Back,"Provided to YouTube by TuneCore

No Way Back · Adonis

No Way Back

℗ 2018 Adonis Recordings

Released on: 2018-08-24

Auto-generated by YouTube.",296,1
1017133,https://www.youtube.com/watch?v=XguWA1JGlQ8,Adonis - No Way Back (Official Music Video),"Adonis Recordings IG: 
https://www.instagram.com/adonis_recordings
Directed by: JP Bonino
https://instagram.com/jp._.bonino
Buy: https://adonis303.bandcamp.com/track/no-way-back-feat-gary-b
www.adonisrecordings.com",321,1
1017133,https://www.youtube.com/watch?v=pnJM_jC7j_4,Jefferson Airplane - White Rabbit (Audio),"""White Rabbit"" by Jefferson Airplane
Listen to Jefferson Airplane: https://JeffersonAirplane.lnk.to/listenYD

Subscribe to the official Jefferson Airplane YouTube channel: https://JeffersonAirplane.lnk.to/subscribeYD

Follow Jefferson Airplane:
Facebook: ",154,1
1017133,https://www.youtube.com/watch?v=S42ZhwvtHbA,Tuxedomoon - Jinx,"Desire (1981)
Lyrics:

Why all the flags at half mast
Why the murders the rage
Where the retainers of passion
Left from a sensible age
To wipe the wretched history from this page

Why the people so bloated
What making cancerous sin
Where the godmerging sh",302,1
1017133,https://www.youtube.com/watch?v=FFbh6WDQ9w0,"Tueurs de la Lune de Miel - ""Route Nationale 7""","""Route Nationale 7"" by the Honeymoon Killers (1981)
Label : Crammed Discs

Filmed by Philippe Pilate for Belgian television RTBF

Feat. Yvon Vromman, Veronique Vincent, Gerald Fenerberg, Marc Hollander, JF Jones Jacob & Vincent Kenis (who doesn't appear i",180,1
1017133,https://www.youtube.com/watch?v=9MC85fw4gZ0,"Heldon - Ouais, Marchais, Mieux Qu'en 68 (Ex : Le Voyageur)","Vocal by Gilles Deleuze
Album: Electronique Guerilla (1974)
Disjuncta ‎– 12/13 
vinyl rip",262,1
1017133,https://www.youtube.com/watch?v=mDYYY7jT7IY,"Ouais, marchais, mieux qu'en 68 (Ex: Le voyageur)","Provided to YouTube by The Orchard Enterprises

Ouais, marchais, mieux qu'en 68 (Ex: Le voyageur) · Heldon

Electronique Guerilla (Heldon I)

℗ 2018 Bureau B

Released on: 2018-04-06

Auto-generated by YouTube.",267,1
1017133,https://www.youtube.com/watch?v=7_45_5pwaQQ,Radio Nova 25 Ans (DVD teaser),"Radio Nova fête son anniversaire avec un cadeau pour tous ses aficionados: un album de 128 pages qui raconte 25 ans d'histoires, et un DVD de 3h30 pour s'enfoncer dans le groove avec le film Nova, où l'on retrouve tous ceux qui ont jalonné ces 25 années d",274,1
1017133,https://www.youtube.com/watch?v=QAh7amPJOt4,Radio Nova fete ses 25 ans,Radio Nova fete ses 25 ans en image(le DVD et le guide) et en son (le coffret de 25 cds),31,1
1017133,https://www.youtube.com/watch?v=yAD-9Yr4WlY,Bono @ Nova : DVD teaser 25 ans,"Abonnez-vous pour plus de vidéos : http://bit.ly/NovaPlanetYouTube
Tous nos Lives @ Nova ici : http://bit.ly/1ch7fu7

Radio Nova fête son anniversaire avec un cadeau pour tous ses aficionados: un album de 128 pages qui raconte 25 ans d'histoires, et un DV",32,1
1017133,https://www.youtube.com/watch?v=u75LcKX5Bu0,Saï Saï et Puppa Leslie @ Nova (DVD Teaser 25 ans),"Radio Nova fête son anniversaire avec un cadeau pour tous ses aficionados: un album de 128 pages qui raconte 25 ans d'histoires, et un DVD de 3h30 pour s'enfoncer dans le groove avec le film Nova, où l'on retrouve tous ceux qui ont jalonné ces 25 années d",52,1
1017133,https://www.youtube.com/watch?v=zMfXFLZUJ6E,Adonis - No Way Back,"1986
Adonis - No Way Back
At a young age Adonis gifted us with this influential and ground shaking release. Simple but so very affective. There is something about the bassline on this track that somehow keeps it current over all these years. With the re e",302,1
1017133,https://www.youtube.com/watch?v=aL2tIAOa7dw,Adonis-No way back,"Classic house from 1986,Label-Trax Records,catalog#: TX112,format 12"" vinyl US 1986 Produced and written by Adonis",299,1
1017133,https://www.youtube.com/watch?v=ppwdANVXbZw,Adonis No Way Back,"Classic house on Trax records from 1986
Love it!!!!",299,1
1017133,https://www.youtube.com/watch?v=M-UQG56qFNk,"Adonis, No Way Back - 1986","Follow Us On Instagram: http://bit.ly/InstagramVibesof88
Twitter: http://bit.ly/vibesof88ontwitter
Facebook: http://bit.ly/vibesof88onfb 

https://www.discogs.com/artist/2684-Adonis

Genre: Electronic
Style: House",298,1
1017133,https://www.youtube.com/watch?v=Xvj1q_L_3iw,ADONIS - No Way Back (I've Lost Control),Description,299,1
1017133,https://www.youtube.com/watch?v=cZj9oQ-5aaY,Adonis - No Way Back,Classic House 1988,297,1
1017133,https://www.youtube.com/watch?v=tCv_ySDDSNI,No Way Back,"Provided to YouTube by TuneCore

No Way Back · Adonis

No Way Back

℗ 2018 Adonis Recordings

Released on: 2018-08-24

Auto-generated by YouTube.",296,1
1017133,https://www.youtube.com/watch?v=XguWA1JGlQ8,Adonis - No Way Back (Official Music Video),"Adonis Recordings IG: 
https://www.instagram.com/adonis_recordings
Directed by: JP Bonino
https://instagram.com/jp._.bonino
Buy: https://adonis303.bandcamp.com/track/no-way-back-feat-gary-b
www.adonisrecordings.com",321,1
1019169,https://www.youtube.com/watch?v=zm3gmHDpNgk,Ericke – Boogie Down (Igor Valente Nu Funk Dub),"Label: Tiger Records
Country: Germany 🇩🇪 
Release: 2007

Nu Funk is what describes well this remix from Igor Valente. And put that with Boogie and you have it 😂 
I like that we can find that kind of tracks on EDM releases !
Of course it stays cheesy but..",313,1
1019169,https://www.youtube.com/watch?v=OlwVB5QiK-Y,Erick E - Boogie down,i like this song very much!,533,1
1019169,https://www.youtube.com/watch?v=zm3gmHDpNgk,Ericke – Boogie Down (Igor Valente Nu Funk Dub),"Label: Tiger Records
Country: Germany 🇩🇪 
Release: 2007

Nu Funk is what describes well this remix from Igor Valente. And put that with Boogie and you have it 😂 
I like that we can find that kind of tracks on EDM releases !
Of course it stays cheesy but..",313,1
1019169,https://www.youtube.com/watch?v=M8IG0nAI1aM,Erick E - Boogie Down (Original Mix),"Follow us on Twitter: http://twitter.com/spinninrecords
Join us on Spinnin' Facebook: http://facebook.com/spinninrecords

Subscribe to our House playlists on Spotify: http://spoti.fi/SpinninHouse
Join us on G+ : http://gplus.to/spinninrecords

Released on",443,1
1019169,https://www.youtube.com/watch?v=IzX4XIYMlHQ,ErickE - Boogie Down (Radio Edit),"Subscribe to Spinnin' TV : http://bit.ly/Subscribe2YT
Spotify: http://bit.ly/SpinninSpotify
G+ : https://www.google.com/+spinninrecords
Facebook: http://facebook.com/SpinninRecords
Twitter: http://twitter.com/SpinninRecords

http://youtube.com/spinninTV p",170,1
1019169,https://www.youtube.com/watch?v=zm3gmHDpNgk,Ericke – Boogie Down (Igor Valente Nu Funk Dub),"Label: Tiger Records
Country: Germany 🇩🇪 
Release: 2007

Nu Funk is what describes well this remix from Igor Valente. And put that with Boogie and you have it 😂 
I like that we can find that kind of tracks on EDM releases !
Of course it stays cheesy but..",313,1
1019169,https://www.youtube.com/watch?v=A9rJQj-YJD0,Erick E - Boogie Down,Erick E - Boogie Down,295,1
1019169,https://www.youtube.com/watch?v=yM9oqjMXVGc,ErickE - Boogie Down (Fedde Le Grand Mix),"Follow us on Twitter: http://twitter.com/spinninrecords
Join us on Spinnin' Facebook: http://facebook.com/spinninrecords
Join us on G+ : http://gplus.to/spinninrecords
 
Subscribe to our Electro House playlists on http://spoti.fi/http://spoti.fi/SpinninEl",369,1
1019169,https://www.youtube.com/watch?v=ABh2Y20Yeho,Erick E - Boogie Down,,318,1
1019169,https://www.youtube.com/watch?v=5P4I7ksQT0c,Erick E - Boogie Down (Original Mix) [2007],"Join us on Spinnin' Facebook: http://facebook.com/spinninrecords
Follow us on Twitter: http://twitter.com/spinninrecords

Join us on G+ : http://gplus.to/spinninrecords
---

The Spinnin’ Records YouTube channel is the home for all music videos of the worl",440,1
1019169,https://www.youtube.com/watch?v=gPpDuAWLqM0,ERICKE - Boogie Down (DJ Delicious Remix),"Subscribe to Spinnin' TV : http://bit.ly/Subscribe2YT
Spotify: http://bit.ly/SpinninSpotify
G+ : https://www.google.com/+spinninrecords
Facebook: http://facebook.com/SpinninRecords
Twitter: http://twitter.com/SpinninRecords

http://youtube.com/spinninTV p",402,1
1019169,https://www.youtube.com/watch?v=C9UTexbLk-g,Erick E - Boogie Down (original mix),erick e - boogie down,245,1
1019169,https://www.youtube.com/watch?v=ph5qDmk-OYI,Erick E - Boogie Down [Stefan Vilijn Remix] (Coming Soon),"Erick E - Boogie Down (Stefan Vilijn Remix) will be available September 7th!

Stay up to date on more Spinnin' artists & music here! ► https://spinninrecords.com
---

The Spinnin’ Records YouTube channel is the home for all music videos of the world’s lea",100,1
1019169,https://www.youtube.com/watch?v=4a3y9I2VB-Y,Erick E - Boogie Down (Stefan Vilijn 2015 Remix),"Erick E - Boogie Down (Stefan Vilijn 2015 Remix) is OUT NOW! Grab your copy on Beatport HERE: http://btprt.dj/1g57ptH

Stay up to date on more Spinnin' artists & music here! ► https://spinninrecords.com

Classic house taken on a wild ride as Erick E’s Boo",305,1
1019169,https://www.youtube.com/watch?v=OlwVB5QiK-Y,Erick E - Boogie down,i like this song very much!,533,1
1019169,https://www.youtube.com/watch?v=MUpge3_0Jn4,Erick E - Boogie Down 2007 (DJ Delicious Remix),Erick E - Boogie Down 2007 (DJ Delicious Remix),269,1
1019169,https://www.youtube.com/watch?v=PblcU5jX3jY,♬ Erick E - Boogie Down 2007 (Fedde Le Grand Remix) ♬,"Information:

- Artist: Erick E

- Song: Boogie Down 2007

- Remix: Fedde Le Grand Remix

- Genre: ElectroHouse

- Time: 6:03

- Year: May 2008

- Download: http://www.4shared.com/audio/Jvw8p_dZ/Erick_E_-_Boogie_Down_2007_Fed.htm",367,1
1019169,https://www.youtube.com/watch?v=3ES9a9tPviU,Erick E  Ft  Gina J - Boogie Down,,164,1
1019169,https://www.youtube.com/watch?v=Sh7vsqImcyg,Erick E   Boogie Down Stefan Vilijn Remix Coming Soon,"Every day it`s Noiseeeeeeeeee!

Twitter_ https://twitter.com/OreooSnickers
Instagram_ https://instagram.com/oreoosnickers/
Facebook_ https://www.facebook.com/tiagoaoki.silva.1
Soundcloud - https://soundcloud.com/infected-in-the-noise-recordings",106,1
1019169,https://www.youtube.com/watch?v=5gqrp8MSyqg,Erick E - Boogie Down Stefan Vilijn 2015 Remix Audio Descargar Gratis,Link de descarga: http://adf.ly/1Nv5w7,306,1
1019169,https://www.youtube.com/watch?v=TEnVPg66Q58,Erick E - Boogie Down (PoC Baseball Edit),As if house music has anything to do with baseball!!,0,1
1019169,https://www.youtube.com/watch?v=LC_pz1AjpRI,Erick-E - Boogie Down (Music Video ),Erick-E - Boogie Down (Music Video ),427,1
1019169,https://www.youtube.com/watch?v=y1IhL-iD5PQ,Erick-E - Boogie Down (Fedde Le Grand Remix) Video,Erick-E - Boogie Down (Fedde Le Grand Remix) Video,427,1
1021298,https://www.youtube.com/watch?v=2nWN6jPYd2Q,Felix Houzer - Siddharta [PPE004],"Listen every upload first at: https://www.instagram.com/nuggets_1990/

It's time to unveil the final Platform Planet Earth release by Mr. Felix himself. One half of the Project Blues Brothers

Discogs: https: https://www.discogs.com/release/1021298-Fe",370,1
102185,https://www.youtube.com/watch?v=brg0CteDbPI,NAPALM RAVE VOL. I [FULL ALBUM 147:56 MIN] 1995 HD HQ HIGH QUALITY,"TRACKLIST CD 1
01 80 Aum - Trauma 00:00
02 Dooms Day Machine - Psychotic 04:34
03 Bass Inc. -  Who The Fuck Are You ? 08:48
04 Motion I - House On Fire 13:37
05 Joey Tonad - Horny Rhythm 18:28
06 S.T.O.R.E. - Fat Motherfucker 23:02
07 Virtual Industries -",8877,1
102185,https://www.youtube.com/watch?v=brg0CteDbPI,NAPALM RAVE VOL. I [FULL ALBUM 147:56 MIN] 1995 HD HQ HIGH QUALITY,"TRACKLIST CD 1
01 80 Aum - Trauma 00:00
02 Dooms Day Machine - Psychotic 04:34
03 Bass Inc. -  Who The Fuck Are You ? 08:48
04 Motion I - House On Fire 13:37
05 Joey Tonad - Horny Rhythm 18:28
06 S.T.O.R.E. - Fat Motherfucker 23:02
07 Virtual Industries -",8877,1
102252,https://www.youtube.com/watch?v=X6JXB9IvWSs,The Art Of Trance – Octopus (Capricorn Remix) Platipus records 1995,"Retro DJ Mixes and full CDs on my other channel  @Hypermix-tn4lm  

The Art of Trance
Octopus (Capricorn Remix)
Platipus
PLAT 17
1995

Hypermix does not own the rights to this content. My goal is to promote the music that I loved. If any of the legal owne",393,1
102252,https://www.youtube.com/watch?v=2LQ2DNd2xoA,Humate - 3.2,"Label: Superstition  
Catalog#: Superstition 2031-2  
Format: CD, Maxi-Single
Country: Germany 
Released: 22 Jan 1995 
Genre: Electronic  
Style: Trance
Credits: Written-By, Produced-By - Gerret Frerichs",610,1
102252,https://www.youtube.com/watch?v=8wTBhlwVu-4,X-Connection - Funky Drive,"Egyszer régen, egy messzi-messzi bulin...",525,1
102252,https://www.youtube.com/watch?v=9_x-CHqnxBs,Dj Randy - Deception,"Dj Randy - Deception
Prolekult
Kult 17
1997",435,1
102252,https://www.youtube.com/watch?v=FtWsW6P8_Uk,History Of Trance Vol 3,Massive Overdose - 'Dimenuendo(Extended Mix)' (Oscillator Records),300,1
